CYP3A7	cytochrome P450 family 3 subfamily A member 7	1551
CYP3A7-CYP3A51P	CYP3A7-CYP3A51P readthrough	100861540
CYP3A43	cytochrome P450 family 3 subfamily A member 43	64816
CYP3A51P	cytochrome P450 family 3 subfamily A member 51, pseudogene	1578
CYP3A52P	cytochrome P450 family 3 subfamily A member 52, pseudogene	106478983
CYP3A54P	cytochrome P450 family 3 subfamily A member 54, pseudogene	106480749
CYP3A137P	cytochrome P450 family 3 subfamily A member 137, pseudogene	107063543
CYP4A11	cytochrome P450 family 4 subfamily A member 11	1579
CYP4A22	cytochrome P450 family 4 subfamily A member 22	284541
CYP4A22-AS1	CYP4A22 antisense RNA 1	104355148
CYP4A26P	cytochrome P450 family 4 subfamily A member 26, pseudogene	107080641
CYP4A27P	cytochrome P450 family 4 subfamily A member 27, pseudogene	100422288
CYP4A43P	cytochrome P450 family 4 subfamily A member 43, pseudogene	100874495
CYP4A44P	cytochrome P450 family 4 subfamily A member 44, pseudogene	106481791
CYP4B1	cytochrome P450 family 4 subfamily B member 1	1580
CYP4F2	cytochrome P450 family 4 subfamily F member 2	8529
CYP4F3	cytochrome P450 family 4 subfamily F member 3	4051
CYP4F8	cytochrome P450 family 4 subfamily F member 8	11283
CYP4F9P	cytochrome P450 family 4 subfamily F member 9, pseudogene	105369296
CYP4F10P	cytochrome P450 family 4 subfamily F member 10, pseudogene	646575
CYP4F11	cytochrome P450 family 4 subfamily F member 11	57834
CYP4F12	cytochrome P450 family 4 subfamily F member 12	66002
CYP4F22	cytochrome P450 family 4 subfamily F member 22	126410
CYP4F23P	cytochrome P450 family 4 subfamily F member 23, pseudogene	100422238
CYP4F24P	cytochrome P450 family 4 subfamily F member 24, pseudogene	388514
CYP4F25P	cytochrome P450 family 4 subfamily F member 25, pseudogene	100288827
CYP4F26P	cytochrome P450 family 4 subfamily F member 26, pseudogene	106478958
CYP4F27P	cytochrome P450 family 4 subfamily F member 27, pseudogene	107133494
CYP4F29P	cytochrome P450 family 4 subfamily F member 29, pseudogene	54055
CYP4F30P	cytochrome P450 family 4 subfamily F member 30, pseudogene	100132708
CYP4F31P	cytochrome P450 family 4 subfamily F member 31, pseudogene	107403068
CYP4F32P	cytochrome P450 family 4 subfamily F member 32, pseudogene	107133497
CYP4F33P	cytochrome P450 family 4 subfamily F member 33, pseudogene	107133499
CYP4F34P	cytochrome P450 family 4 subfamily F member 34, pseudogene	100422247
CYP4F35P	cytochrome P450 family 4 subfamily F member 35, pseudogene	284233
CYP4F36P	cytochrome P450 family 4 subfamily F member 36, pseudogene	100422235
CYP4F44P	cytochrome P450 family 4 subfamily F member 44, pseudogene	106480733
CYP4F45P	cytochrome P450 family 4 subfamily F member 45, pseudogene	112552146
CYP4F59P	cytochrome P450 family 4 subfamily F member 59, pseudogene	100132340
CYP4F60P	cytochrome P450 family 4 subfamily F member 60, pseudogene	107126294
CYP4F61P	cytochrome P450 family 4 subfamily F member 61, pseudogene	107457588
CYP4F62P	cytochrome P450 family 4 subfamily F member 62, pseudogene	646802
CYP4V2	cytochrome P450 family 4 subfamily V member 2	285440
CYP4X1	cytochrome P450 family 4 subfamily X member 1	260293
CYP4Z1	cytochrome P450 family 4 subfamily Z member 1	199974
CYP4Z2P	cytochrome P450 family 4 subfamily Z member 2, pseudogene	163720
CYP7A1	cytochrome P450 family 7 subfamily A member 1	1581
CYP7B1	cytochrome P450 family 7 subfamily B member 1	9420
CYP8B1	cytochrome P450 family 8 subfamily B member 1	1582
CYP11A1	cytochrome P450 family 11 subfamily A member 1	1583
CYP11B1	cytochrome P450 family 11 subfamily B member 1	1584
CYP11B2	cytochrome P450 family 11 subfamily B member 2	1585
CYP17A1	cytochrome P450 family 17 subfamily A member 1	1586
CYP17A1-AS1	CYP17A1 antisense RNA 1	102724307
CYP19A1	cytochrome P450 family 19 subfamily A member 1	1588
CYP20A1	cytochrome P450 family 20 subfamily A member 1	57404
CYP21A1P	cytochrome P450 family 21 subfamily A member 1, pseudogene	1590
CYP21A2	cytochrome P450 family 21 subfamily A member 2	1589
CYP24A1	cytochrome P450 family 24 subfamily A member 1	1591
CYP26A1	cytochrome P450 family 26 subfamily A member 1	1592
CYP26B1	cytochrome P450 family 26 subfamily B member 1	56603
CYP26C1	cytochrome P450 family 26 subfamily C member 1	340665
CYP27A1	cytochrome P450 family 27 subfamily A member 1	1593
CYP27B1	cytochrome P450 family 27 subfamily B member 1	1594
CYP27C1	cytochrome P450 family 27 subfamily C member 1	339761
CYP39A1	cytochrome P450 family 39 subfamily A member 1	51302
CYP46A1	cytochrome P450 family 46 subfamily A member 1	10858
CYP46A4P	cytochrome P450 family 46 subfamily A member 4, pseudogene	100874494
CYP51A1	cytochrome P450 family 51 subfamily A member 1	1595
CYP51A1-AS1	CYP51A1 antisense RNA 1	613126
CYP51A1P1	cytochrome P450 family 51 subfamily A member 1 pseudogene 1	83528
CYP51A1P2	cytochrome P450 family 51 subfamily A member 1 pseudogene 2	83530
CYP51A1P3	cytochrome P450 family 51 subfamily A member 1 pseudogene 3	100422264
CYREN	cell cycle regulator of NHEJ	78996
CYS1	cystin 1	192668
CYSLTR1	cysteinyl leukotriene receptor 1	10800
CYSLTR2	cysteinyl leukotriene receptor 2	57105
CYSRT1	cysteine rich tail 1	375791
CYSTM1	cysteine rich transmembrane module containing 1	84418
CYTH1	cytohesin 1	9267
CYTH2	cytohesin 2	9266
CYTH3	cytohesin 3	9265
CYTH4	cytohesin 4	27128
CYTIP	cytohesin 1 interacting protein	9595
CYTL1	cytokine like 1	54360
CYTOR	cytoskeleton regulator RNA	112597
CYYR1	cysteine and tyrosine rich 1	116159
CYYR1-AS1	cysteine and tyrosine rich 1 antisense RNA 1	100996571
CZIB	CXXC motif containing zinc binding protein	54987
CZP2	entry withdrawn	
D2HGDH	D-2-hydroxyglutarate dehydrogenase	728294
DAAM1	dishevelled associated activator of morphogenesis 1	23002
DAAM2	dishevelled associated activator of morphogenesis 2	23500
DAB1	DAB adaptor protein 1	1600
DAB1-AS1	DAB1 antisense RNA 1	101926890
DAB2	DAB adaptor protein 2	1601
DAB2IP	DAB2 interacting protein	153090
DACH1	dachshund family transcription factor 1	1602
DACH2	dachshund family transcription factor 2	117154
DACOR1	DNMT1-associated colon cancer repressed lncRNA 1	100131796
DACT1	dishevelled binding antagonist of beta catenin 1	51339
DACT2	dishevelled binding antagonist of beta catenin 2	168002
DACT3	dishevelled binding antagonist of beta catenin 3	147906
DACT3-AS1	DACT3 antisense RNA 1	100506068
DAD1	defender against cell death 1	1603
DAD1P1	defender against cell death 1 pseudogene 1	56286
DAG1	dystroglycan 1	1605
DAGLA	diacylglycerol lipase alpha	747
DAGLB	diacylglycerol lipase beta	221955
DALIR	DNMT1-associated long intergenic non-coding RNA	104940698
DALRD3	DALR anticodon binding domain containing 3	55152
DANCR	differentiation antagonizing non-protein coding RNA	57291
DAND5	DAN domain BMP antagonist family member 5	199699
DANT1	DXZ4 associated non-coding transcript 1, proximal	106029310
DANT2	DXZ4 associated non-coding transcript 2, distal	642776
DAO	D-amino acid oxidase	1610
DAOA	D-amino acid oxidase activator	267012
DAOA-AS1	DAOA antisense RNA 1	282706
DAP	death associated protein	1611
DAP3	death associated protein 3	7818
DAP3P1	death associated protein 3 pseudogene 1	359804
DAP3P2	death associated protein 3 pseudogene 2	359774
DAPK1	death associated protein kinase 1	1612
DAPK1-IT1	DAPK1 intronic transcript 1	100506897
DAPK2	death associated protein kinase 2	23604
DAPK3	death associated protein kinase 3	1613
DAPL1	death associated protein like 1	92196
DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	27071
DARS	aspartyl-tRNA synthetase	1615
DARS-AS1	DARS antisense RNA 1	101928243
DARS2	aspartyl-tRNA synthetase 2, mitochondrial	55157
DAW1	dynein assembly factor with WD repeats 1	164781
DAXX	death domain associated protein	1616
DAZ1	deleted in azoospermia 1	1617
DAZ2	deleted in azoospermia 2	57055
DAZ3	deleted in azoospermia 3	57054
DAZ4	deleted in azoospermia 4	57135
DAZAP1	DAZ associated protein 1	26528
DAZAP2	DAZ associated protein 2	9802
DAZAP2P1	DAZ associated protein 2 pseudogene 1	645805
DAZL	deleted in azoospermia like	1618
DBET	D4Z4 binding element transcript	100419743
DBF4	DBF4 zinc finger	10926
DBF4B	DBF4 zinc finger B	80174
DBF4P1	DBF4 zinc finger pseudogene 1	645084
DBF4P2	DBF4 zinc finger pseudogene 2	100420180
DBF4P3	DBF4 zinc finger pseudogene 3	112272612
DBH	dopamine beta-hydroxylase	1621
DBH-AS1	DBH antisense RNA 1	138948
DBI	diazepam binding inhibitor, acyl-CoA binding protein	1622
DBIL3	entry withdrawn	
DBIL4	entry withdrawn	
DBIL5P	diazepam binding inhibitor-like 5, pseudogene	100131454
DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2	100169989
DBIP1	DBI pseudogene 1	1624
DBIP2	DBI pseudogene 2	1623
DBIP3	DBI pseudogene 3	791082
DBN1	drebrin 1	1627
DBNDD1	dysbindin domain containing 1	79007
DBNDD2	dysbindin domain containing 2	55861
DBNL	drebrin like	28988
DBP	D-box binding PAR bZIP transcription factor	1628
DBR1	debranching RNA lariats 1	51163
DBT	dihydrolipoamide branched chain transacylase E2	1629
DBX1	developing brain homeobox 1	120237
DBX2	developing brain homeobox 2	440097
DCAF1	DDB1 and CUL4 associated factor 1	9730
DCAF4	DDB1 and CUL4 associated factor 4	26094
DCAF4L1	DDB1 and CUL4 associated factor 4 like 1	285429
DCAF4L2	DDB1 and CUL4 associated factor 4 like 2	138009
DCAF5	DDB1 and CUL4 associated factor 5	8816
DCAF6	DDB1 and CUL4 associated factor 6	55827
DCAF7	DDB1 and CUL4 associated factor 7	10238
DCAF8	DDB1 and CUL4 associated factor 8	50717
DCAF8L1	DDB1 and CUL4 associated factor 8 like 1	139425
DCAF8L2	DDB1 and CUL4 associated factor 8 like 2	347442
DCAF10	DDB1 and CUL4 associated factor 10	79269
DCAF11	DDB1 and CUL4 associated factor 11	80344
DCAF12	DDB1 and CUL4 associated factor 12	25853
DCAF12L1	DDB1 and CUL4 associated factor 12 like 1	139170
DCAF12L2	DDB1 and CUL4 associated factor 12 like 2	340578
DCAF13	DDB1 and CUL4 associated factor 13	25879
DCAF13P1	DDB1 and CUL4 associated factor 13 pseudogene 1	100129009
DCAF13P2	DDB1 and CUL4 associated factor 13 pseudogene 2	100288979
DCAF13P3	DDB1 and CUL4 associated factor 13 pseudogene 3	100132724
DCAF15	DDB1 and CUL4 associated factor 15	90379
DCAF16	DDB1 and CUL4 associated factor 16	54876
DCAF17	DDB1 and CUL4 associated factor 17	80067
DCAKD	dephospho-CoA kinase domain containing	79877
DCANP1	dendritic cell associated nuclear protein	140947
DCBLD1	discoidin, CUB and LCCL domain containing 1	285761
DCBLD2	discoidin, CUB and LCCL domain containing 2	131566
DCC	DCC netrin 1 receptor	1630
DCD	dermcidin	117159
DCDC1	doublecortin domain containing 1	341019
DCDC2	doublecortin domain containing 2	51473
DCDC2B	doublecortin domain containing 2B	149069
DCDC2C	doublecortin domain containing 2C	728597
DCHS1	dachsous cadherin-related 1	8642
DCHS2	dachsous cadherin-related 2	54798
DCK	deoxycytidine kinase	1633
DCLK1	doublecortin like kinase 1	9201
DCLK2	doublecortin like kinase 2	166614
DCLK3	doublecortin like kinase 3	85443
DCLRE1A	DNA cross-link repair 1A	9937
DCLRE1B	DNA cross-link repair 1B	64858
DCLRE1C	DNA cross-link repair 1C	64421
DCLRE1CP1	DNA cross-link repair 1C pseudogene 1	105376432
DCN	decorin	1634
DCP1A	decapping mRNA 1A	55802
DCP1B	decapping mRNA 1B	196513
DCP2	decapping mRNA 2	167227
DCPS	decapping enzyme, scavenger	28960
DCR	Down syndrome chromosome region	1637
DCST1	DC-STAMP domain containing 1	149095
DCST1-AS1	DCST1 antisense RNA 1	100505666
DCST2	DC-STAMP domain containing 2	127579
DCSTAMP	dendrocyte expressed seven transmembrane protein	81501
DCT	dopachrome tautomerase	1638
DCTD	dCMP deaminase	1635
DCTN1	dynactin subunit 1	1639
DCTN1-AS1	DCTN1 antisense RNA 1	100189589
DCTN2	dynactin subunit 2	10540
DCTN3	dynactin subunit 3	11258
DCTN4	dynactin subunit 4	51164
DCTN5	dynactin subunit 5	84516
DCTN6	dynactin subunit 6	10671
DCTPP1	dCTP pyrophosphatase 1	79077
DCUN1D1	defective in cullin neddylation 1 domain containing 1	54165
DCUN1D2	defective in cullin neddylation 1 domain containing 2	55208
DCUN1D2-AS	DCUN1D2 antisense RNA	100874229
DCUN1D2-AS1	entry withdrawn	
DCUN1D3	defective in cullin neddylation 1 domain containing 3	123879
DCUN1D4	defective in cullin neddylation 1 domain containing 4	23142
DCUN1D5	defective in cullin neddylation 1 domain containing 5	84259
DCX	doublecortin	1641
DCXR	dicarbonyl and L-xylulose reductase	51181
DCXR-DT	DCXR divergent transcript	113523640
DDA1	DET1 and DDB1 associated 1	79016
DDAH1	dimethylarginine dimethylaminohydrolase 1	23576
DDAH2	dimethylarginine dimethylaminohydrolase 2	23564
DDB1	damage specific DNA binding protein 1	1642
DDB2	damage specific DNA binding protein 2	1643
DDC	dopa decarboxylase	1644
DDC-AS1	DDC antisense RNA 1	100129427
DDHD1	DDHD domain containing 1	80821
DDHD2	DDHD domain containing 2	23259
DDI1	DNA damage inducible 1 homolog 1	414301
DDI2	DNA damage inducible 1 homolog 2	84301
DDIAS	DNA damage induced apoptosis suppressor	220042
DDIT3	DNA damage inducible transcript 3	1649
DDIT4	DNA damage inducible transcript 4	54541
DDIT4-AS1	DDIT4 antisense RNA 1	110806271
DDIT4L	DNA damage inducible transcript 4 like	115265
DDN	dendrin	23109
DDN-AS1	DDN and PRKAG1 antisense RNA 1	105369758
DDO	D-aspartate oxidase	8528
DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit	1650
DDR1	discoidin domain receptor tyrosine kinase 1	780
DDR1-DT	DDR1 divergent transcript	414771
DDR2	discoidin domain receptor tyrosine kinase 2	4921
DDRGK1	DDRGK domain containing 1	65992
DDT	D-dopachrome tautomerase	1652
DDTL	D-dopachrome tautomerase like	100037417
DDTP1	D-dopachrome tautomerase pseudogene 1	101060160
DDU	dermo-distortive urticaria	29764
DDX1	DEAD-box helicase 1	1653
DDX3P1	DEAD-box helicase 3 pseudogene 1	100133180
DDX3P2	DEAD-box helicase 3 pseudogene 2	100874489
DDX3P3	DEAD-box helicase 3 pseudogene 3	650560
DDX3X	DEAD-box helicase 3 X-linked	1654
DDX3Y	DEAD-box helicase 3 Y-linked	8653
DDX4	DEAD-box helicase 4	54514
DDX5	DEAD-box helicase 5	1655
DDX6	DEAD-box helicase 6	1656
DDX6P1	DEAD-box helicase 6 pseudogene 1	442192
DDX6P2	DEAD-box helicase 6 pseudogene 2	100130117
DDX7	entry withdrawn	
DDX10	DEAD-box helicase 10	1662
DDX10P1	DEAD-box helicase 10 pseudogene 1	100421371
DDX10P2	DEAD-box helicase 10 pseudogene 2	401533
DDX11	DEAD/H-box helicase 11	1663
DDX11-AS1	DDX11 antisense RNA 1	100506660
DDX11L1	DEAD/H-box helicase 11 like 1	100287102
DDX11L2	DEAD/H-box helicase 11 like 2	84771
DDX11L3	DEAD/H-box helicase 11 like 3	100302657
DDX11L4	DEAD/H-box helicase 11 like 4	100337622
DDX11L5	DEAD/H-box helicase 11 like 5	100287596
DDX11L6	DEAD/H-box helicase 11 like 6	
DDX11L7	DEAD/H-box helicase 11 like 7	
DDX11L8	DEAD/H-box helicase 11 like 8	100302090
DDX11L9	DEAD/H-box helicase 11 like 9	100288486
DDX11L10	DEAD/H-box helicase 11 like 10	100287029
DDX11L11	DEAD/H-box helicase 11 like 11	100887824
DDX11L13	DEAD/H-box helicase 11 like 13	
DDX11L15	DEAD/H-box helicase 11 like 15	
DDX11L16	DEAD/H-box helicase 11 like 16	727856
DDX12P	DEAD/H-box helicase 12, pseudogene	440081
DDX17	DEAD-box helicase 17	10521
DDX18	DEAD-box helicase 18	8886
DDX18P1	DEAD-box helicase 18 pseudogene 1	319099
DDX18P2	DEAD-box helicase 18 pseudogene 2	651053
DDX18P3	DEAD-box helicase 18 pseudogene 3	442164
DDX18P4	DEAD-box helicase 18 pseudogene 4	402222
DDX18P5	DEAD-box helicase 18 pseudogene 5	646378
DDX18P6	DEAD-box helicase 18 pseudogene 6	100131370
DDX19A	DEAD-box helicase 19A	55308
DDX19B	DEAD-box helicase 19B	11269
DDX20	DEAD-box helicase 20	11218
DDX20P1	DEAD-box helicase 20 pseudogene 1	100421369
DDX21	DExD-box helicase 21	9188
DDX23	DEAD-box helicase 23	9416
DDX24	DEAD-box helicase 24	57062
DDX25	DEAD-box helicase 25	29118
DDX27	DEAD-box helicase 27	55661
DDX28	DEAD-box helicase 28	55794
DDX31	DEAD-box helicase 31	64794
DDX39A	DExD-box helicase 39A	10212
DDX39AP1	DEAD-box helicase 39A pseudogene 1	646164
DDX39B	DExD-box helicase 39B	7919
DDX39B-AS1	DDX39B antisense RNA 1	106478957
DDX39BP1	DEAD-box helicase 39B pseudogene 1	100048904
DDX39BP2	DEAD-box helicase 39B pseudogene 2	100048923
DDX41	DEAD-box helicase 41	51428
DDX42	DEAD-box helicase 42	11325
DDX43	DEAD-box helicase 43	55510
DDX43P1	DEAD-box helicase 43 pseudogene 1	100421307
DDX43P2	DEAD-box helicase 43 pseudogene 2	100533714
DDX43P3	DEAD-box helicase 43 pseudogene 3	106481709
DDX46	DEAD-box helicase 46	9879
DDX47	DEAD-box helicase 47	51202
DDX49	DEAD-box helicase 49	54555
DDX50	DExD-box helicase 50	79009
DDX50P1	DEAD-box helicase 50 pseudogene 1	192146
DDX50P2	DEAD-box helicase 50 pseudogene 2	100421328
DDX51	DEAD-box helicase 51	317781
DDX52	DExD-box helicase 52	11056
DDX53	DEAD-box helicase 53	168400
DDX54	DEAD-box helicase 54	79039
DDX55	DEAD-box helicase 55	57696
DDX55P1	DEAD-box helicase 55 pseudogene 1	100129640
DDX56	DEAD-box helicase 56	54606
DDX58	DExD/H-box helicase 58	23586
DDX59	DEAD-box helicase 59	83479
DDX60	DExD/H-box helicase 60	55601
DDX60L	DExD/H-box 60 like	91351
DEAF1	DEAF1 transcription factor	10522
DEC1	deleted in esophageal cancer 1	50514
DECR1	2,4-dienoyl-CoA reductase 1	1666
DECR2	2,4-dienoyl-CoA reductase 2	26063
DEDD	death effector domain containing	9191
DEDD2	death effector domain containing 2	162989
DEF6	DEF6 guanine nucleotide exchange factor	50619
DEF8	differentially expressed in FDCP 8 homolog	54849
DEFA1	defensin alpha 1	1667
DEFA1A3	defensin alpha 1 and alpha 3, variable copy number locus	613253
DEFA1B	defensin alpha 1B	728358
DEFA3	defensin alpha 3	1668
DEFA4	defensin alpha 4	1669
DEFA5	defensin alpha 5	1670
DEFA6	defensin alpha 6	1671
DEFA7P	defensin alpha 7, pseudogene	724067
DEFA8	entry withdrawn	
DEFA8P	defensin alpha 8, pseudogene	449491
DEFA9P	defensin alpha 9, pseudogene	449492
DEFA10P	defensin alpha 10, pseudogene	449493
DEFA11P	defensin alpha 11, pseudogene	724068
DEFB1	defensin beta 1	1672
DEFB4A	defensin beta 4A	1673
DEFB4B	defensin beta 4B	100289462
DEFB103A	defensin beta 103A	414325
DEFB103B	defensin beta 103B	55894
DEFB104A	defensin beta 104A	140596
DEFB104B	defensin beta 104B	503618
DEFB105A	defensin beta 105A	245908
DEFB105B	defensin beta 105B	504180
DEFB106A	defensin beta 106A	245909
DEFB106B	defensin beta 106B	503841
DEFB107A	defensin beta 107A	245910
DEFB107B	defensin beta 107B	503614
DEFB108A	defensin beta 108A	503694
DEFB108B	defensin beta 108B	245911
DEFB108C	defensin beta 108C	503837
DEFB108D	defensin beta 108D (pseudogene)	504185
DEFB108E	defensin beta 108E (pseudogene)	503840
DEFB108F	defensin beta 108F (pseudogene)	100133128
DEFB109A	defensin beta 109A (pseudogene)	245912
DEFB109B	defensin beta 109B	641517
DEFB109C	defensin beta 109C	100286963
DEFB109D	defensin beta 109D (pseudogene)	503838
DEFB109E	defensin beta 109E (pseudogene)	503839
DEFB109F	defensin beta 109F (pseudogene)	110806268
DEFB110	defensin beta 110	245913
DEFB111	entry withdrawn	
DEFB112	defensin beta 112	245915
DEFB113	defensin beta 113	245927
DEFB114	defensin beta 114	245928
DEFB115	defensin beta 115	245929
DEFB116	defensin beta 116	245930
DEFB117	defensin beta 117 (pseudogene)	245931
DEFB118	defensin beta 118	117285
DEFB119	defensin beta 119	245932
DEFB121	defensin beta 121	245934
DEFB122	defensin beta 122 (pseudogene)	245935
DEFB123	defensin beta 123	245936
DEFB124	defensin beta 124	245937
DEFB125	defensin beta 125	245938
DEFB126	defensin beta 126	81623
DEFB127	defensin beta 127	140850
DEFB128	defensin beta 128	245939
DEFB129	defensin beta 129	140881
DEFB130A	defensin beta 130A	245940
DEFB130B	defensin beta 130B	100133267
DEFB130C	defensin beta 130C (pseudogene)	110806270
DEFB130D	defensin beta 130D (pseudogene)	110806292
DEFB131A	defensin beta 131A	644414
DEFB131B	defensin beta 131B	100129216
DEFB131C	defensin beta 131C (pseudogene)	100128174
DEFB131D	defensin beta 131D (pseudogene)	100287066
DEFB131E	defensin beta 131E (pseudogene)	110806269
DEFB132	defensin beta 132	400830
DEFB132P	entry withdrawn	
DEFB133	defensin beta 133	403339
