# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 10 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-5157
# Timestamp: Thu, 30-May-2019 20:40:45
Gene ID	Gene Name	'biomass' vs 'control' at '1 hour' .foldChange	'biomass' vs 'control' at '1 hour'.pValue	'biomass' vs 'control' at '16 hour' .foldChange	'biomass' vs 'control' at '16 hour'.pValue	'biomass' vs 'control' at '20 hour' .foldChange	'biomass' vs 'control' at '20 hour'.pValue	'biomass' vs 'control' at '4 hour' .foldChange	'biomass' vs 'control' at '4 hour'.pValue	'biomass' vs 'control' at '8 hour' .foldChange	'biomass' vs 'control' at '8 hour'.pValue	'diesel' vs 'control' at '1 hour' .foldChange	'diesel' vs 'control' at '1 hour'.pValue	'diesel' vs 'control' at '16 hour' .foldChange	'diesel' vs 'control' at '16 hour'.pValue	'diesel' vs 'control' at '20 hour' .foldChange	'diesel' vs 'control' at '20 hour'.pValue	'diesel' vs 'control' at '4 hour' .foldChange	'diesel' vs 'control' at '4 hour'.pValue	'diesel' vs 'control' at '8 hour' .foldChange	'diesel' vs 'control' at '8 hour'.pValue
ENSG00000124920	MYRF	0.1	0.999973754074131					0.2	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000124942	AHNAK			0.1	0.999516510215591	0.1	0.999975865166861	-0.2	0.996465604932035									-0.2	0.99993743598835	-0.3	0.999991842764457
ENSG00000125037	EMC3					0.2	0.999975865166861	0.1	0.996465604932035	0.1	0.999988430414761					0.2	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125046	SSUH2			0.1	0.999516510215591			0.1	0.996465604932035												
ENSG00000125089	SH3TC1	-0.1	0.999973754074131	-0.2	0.999516510215591			0.2	0.996465604932035					0.1	0.999999971785988	0.2	0.999993864973088			0.2	0.999991842764457
ENSG00000125107	CNOT1			0.1	0.999516510215591			-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000125122	LRRC29			0.1	0.999516510215591																
ENSG00000125124	BBS2	0.1	0.999973754074131	-0.1	0.999516510215591					-0.1	0.999988430414761			-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000125148	MT2A					0.2	0.999975865166861	0.4	0.996465604932035	-0.2	0.999988430414761	-0.3	0.999963861920391			0.4	0.855271207556438	-0.1	0.99993743598835		
ENSG00000125149	C16orf70	-0.1	0.999973754074131	-0.1	0.999516510215591													-0.1	0.99993743598835		
ENSG00000125166	GOT2													0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000125170	DOK4			-0.2	0.999516510215591			0.3	0.996465604932035			-0.1	0.999963861920391			0.2	0.999993864973088	-0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000125245	GPR18			-0.1	0.999516510215591																
ENSG00000125246	CLYBL	0.1	0.999973754074131															0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125249	RAP2A	0.1	0.999973754074131			0.1	0.999975865166861	-0.2	0.996465604932035											-0.1	0.999991842764457
ENSG00000125257	ABCC4			0.2	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000125266	EFNB2			-0.1	0.999516510215591	0.2	0.999975865166861							-0.1	0.999999971785988			-0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000125304	TM9SF2			-0.1	0.999516510215591	0.1	0.999975865166861	-0.2	0.996465604932035					-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000125319	C17orf53			0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000125347	IRF1			-0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035	0.1	0.999988430414761	0.2	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088	0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000125351	UPF3B			0.1	0.999516510215591			-0.1	0.996465604932035							-0.2	0.999993864973088	0.1	0.99993743598835		
ENSG00000125352	RNF113A			-0.1	0.999516510215591							-0.2	0.999963861920391	-0.2	0.999999971785988			-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125354	SEPT6							0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000125355	TMEM255A									-0.1	0.999988430414761							-0.1	0.99993743598835		
ENSG00000125356	NDUFA1	-0.1	0.999973754074131	0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391					0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125375	DMAC2L	-0.2	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000125378	BMP4			-0.3	0.999516510215591									-0.2	0.999999971785988	-0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000125384	PTGER2	-0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035							-0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000125386	FAM193A	-0.2	0.999973754074131	-0.1	0.999516510215591	-0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			-0.1	0.999993864973088				
ENSG00000125388	GRK4							-0.1	0.996465604932035							-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125398	SOX9			-0.1	0.999516510215591	-0.1	0.999975865166861	-0.4	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	-0.2	0.999993864973088	-0.5	0.99993743598835	-0.5	0.999991842764457
ENSG00000125434	SLC25A35							0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125445	MRPS7			-0.2	0.999516510215591			0.1	0.996465604932035					-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125447	GGA3							0.2	0.996465604932035							0.1	0.999993864973088				
ENSG00000125449	ARMC7	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125450	NUP85	0.1	0.999973754074131	0.1	0.999516510215591			0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391								
ENSG00000125454	SLC25A19			-0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988					0.2	0.999991842764457
ENSG00000125457	MIF4GD			-0.2	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000125458	NT5C	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.3	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125459	MSTO1			-0.1	0.999516510215591			0.1	0.996465604932035									-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125482	TTF1	0.1	0.999973754074131							0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000125484	GTF3C4			0.1	0.999516510215591			-0.2	0.996465604932035									-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125485	DDX31	-0.2	0.999973754074131	0.2	0.999516510215591					-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988						
ENSG00000125503	PPP1R12C	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.3	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125505	MBOAT7			-0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125520	SLC2A4RG	-0.1	0.999973754074131	-0.5	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000125534	PPDPF			-0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000125538	IL1B	0.2	0.999973754074131	0.3	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761	0.5	0.999963861920391	0.4	0.999999971785988	0.3	0.999993864973088	0.6	0.99993743598835	0.4	0.999991842764457
ENSG00000125611	CHCHD5			-0.3	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125629	INSIG2	0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988	-0.2	0.999993864973088			-0.1	0.999991842764457
ENSG00000125630	POLR1B					0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000125633	CCDC93	0.1	0.999973754074131							0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000125637	PSD4	-0.1	0.999973754074131					0.1	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988			-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125648	SLC25A23			-0.1	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125650	PSPN			0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000125651	GTF2F1	-0.2	0.999973754074131	-0.2	0.999516510215591	-0.2	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088			0.2	0.999991842764457
ENSG00000125652	ALKBH7			-0.3	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035					-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000125656	CLPP	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	-0.2	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125657	TNFSF9	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988						
ENSG00000125676	THOC2	0.2	0.999973754074131	0.2	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761					-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125686	MED1	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000125691	RPL23			0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125703	ATG4C	0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000125726	CD70	-0.1	0.999973754074131									-0.1	0.999963861920391							0.1	0.999991842764457
ENSG00000125730	C3													0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125731	SH2D3A	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391							0.1	0.999991842764457
ENSG00000125733	TRIP10	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035					-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000125734	GPR108	-0.1	0.999973754074131					0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125735	TNFSF14																	-0.1	0.99993743598835		
ENSG00000125740	FOSB	-0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861					0.1	0.999963861920391							0.1	0.999991842764457
ENSG00000125741	OPA3	-0.1	0.999973754074131	-0.1	0.999516510215591					-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	-0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000125743	SNRPD2	-0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035	-0.2	0.999988430414761	-0.2	0.999963861920391							-0.1	0.999991842764457
ENSG00000125744	RTN2			-0.3	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125746	EML2	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125753	VASP	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000125755	SYMPK	-0.1	0.999973754074131					0.2	0.996465604932035			-0.1	0.999963861920391			0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125772	GPCPD1	0.2	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761	0.1	0.999963861920391					0.3	0.99993743598835		
ENSG00000125775	SDCBP2			-0.1	0.999516510215591			0.2	0.996465604932035							0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125779	PANK2	-0.1	0.999973754074131	0.1	0.999516510215591					-0.1	0.999988430414761			0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000125798	FOXA2	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861			-0.1	0.999988430414761			0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000125812	GZF1	-0.1	0.999973754074131	-0.1	0.999516510215591			-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125814	NAPB	0.1	0.999973754074131					-0.1	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000125817	CENPB	-0.1	0.999973754074131	-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125818	PSMF1													0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000125821	DTD1	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.1	0.999975865166861							-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125826	RBCK1	-0.2	0.999973754074131	-0.4	0.999516510215591	-0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125827	TMX4			0.1	0.999516510215591			-0.2	0.996465604932035			0.1	0.999963861920391								
ENSG00000125834	STK35	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125835	SNRPB			-0.1	0.999516510215591			0.3	0.996465604932035											0.1	0.999991842764457
ENSG00000125841	NRSN2					-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125843	AP5S1	-0.2	0.999973754074131	-0.1	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125844	RRBP1			-0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125845	BMP2	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035									0.1	0.99993743598835		
ENSG00000125846	ZNF133	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861					0.1	0.999963861920391					-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125848	FLRT3	0.2	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000125850	OVOL2			-0.3	0.999516510215591	-0.1	0.999975865166861			-0.1	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125863	MKKS	-0.1	0.999973754074131					-0.1	0.996465604932035					0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000125864	BFSP1																			0.1	0.999991842764457
ENSG00000125868	DSTN			-0.1	0.999516510215591			-0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000125870	SNRPB2							-0.1	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000125871	MGME1			-0.1	0.999516510215591	-0.2	0.999975865166861							-0.1	0.999999971785988	-0.2	0.999993864973088			-0.1	0.999991842764457
ENSG00000125875	TBC1D20					0.1	0.999975865166861					-0.1	0.999963861920391								
ENSG00000125877	ITPA			-0.2	0.999516510215591			0.2	0.996465604932035							0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000125885	MCM8	0.2	0.999973754074131	0.1	0.999516510215591			-0.2	0.996465604932035			0.1	0.999963861920391			-0.2	0.999993864973088				
ENSG00000125895	TMEM74B			0.1	0.999516510215591																
ENSG00000125898	FAM110A	-0.2	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.3	0.996465604932035	-0.2	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125901	MRPS26	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125912	NCLN	-0.1	0.999973754074131	-0.3	0.999516510215591			0.3	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000125944	HNRNPR			-0.1	0.999516510215591			-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000125945	ZNF436					0.2	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761							0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125952	MAX	0.1	0.999973754074131	-0.1	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761			-0.1	0.999999971785988						
ENSG00000125954	CHURC1-FNTB							-0.1	0.996465604932035												
ENSG00000125962	ARMCX5							-0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988			0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125967	NECAB3	-0.2	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	-0.2	0.999988430414761										
ENSG00000125968	ID1			-0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391					-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000125970	RALY	-0.2	0.999973754074131	-0.4	0.999516510215591	-0.3	0.999975865166861	0.2	0.996465604932035	-0.2	0.999988430414761			-0.1	0.999999971785988	0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000125971	DYNLRB1			-0.1	0.999516510215591	0.1	0.999975865166861			-0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125977	EIF2S2					-0.1	0.999975865166861	-0.2	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000125991	ERGIC3					0.1	0.999975865166861									0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000125995	ROMO1							0.1	0.996465604932035	-0.1	0.999988430414761									-0.1	0.999991842764457
ENSG00000125997	BPIFB9P			0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000126001	CEP250	-0.1	0.999973754074131			0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000126003	PLAGL2	-0.1	0.999973754074131			0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000126005	MMP24OS	0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	0.2	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000126012	KDM5C	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000126016	AMOT	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861					-0.1	0.999963861920391	-0.3	0.999999971785988	-0.4	0.999993864973088	0.1	0.99993743598835		
ENSG00000126062	TMEM115	-0.1	0.999973754074131	-0.4	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000126067	PSMB2					0.1	0.999975865166861					-0.1	0.999963861920391	0.1	0.999999971785988						
ENSG00000126070	AGO3			0.2	0.999516510215591			-0.1	0.996465604932035					0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000126088	UROD			-0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000126091	ST3GAL3	-0.1	0.999973754074131	0.1	0.999516510215591	-0.2	0.999975865166861							0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000126106	TMEM53	-0.2	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035									0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000126107	HECTD3	-0.1	0.999973754074131	-0.2	0.999516510215591			0.2	0.996465604932035					-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000126214	KLC1	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761							-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000126215	XRCC3	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
